Customer_ID,KMeans_Cluster,KMeans_SegmentName,Agglomerative_Cluster,GaussianMixture_Cluster,DBSCAN_Cluster,FutureSpend90Days,RetentionLabel,Frequency,Monetary,AvgBasketValue,AvgQuantity,UniqueProducts,Recency,LifetimeDays,IsNewCustomer,PurchaseRate,RecencyFrequency,RevenuePerDay,AvgSpendPerProduct,ProductDiversityRate,AvgGapDays,StdGapDays,PurchasesLast30Days,SpendLast30Days,PurchasesLast90Days,SpendLast90Days,SpendPrior90Days,PurchasesPrior90Days,SpendTrendRatio,FrequencyLast90DaysRatio,ReturnRate,AvgGapDaysMissing
13414,0,Regular Mid-Value Customers,2,3,-1,0.0,0,6,2494.14,415.69,450.3333333333333,55,41,469,0,0.01279317697228145,6.833333333333333,5.317995735607676,45.348,9.166666666666666,93.4,58.01120581404941,0.0,0.0,2.0,1000.5,0.0,0.0,1000.5,2.0,0.03508771929824561,0
13417,3,At-Risk Inactive Customers,1,1,0,404.83,1,5,1264.66,252.93200000000002,88.4,59,113,464,0,0.010775862068965518,22.6,2.7255603448275862,21.43491525423729,11.8,115.75,153.70182171984823,0.0,0.0,0.0,0.0,236.0,1.0,0.0,0.0,0.078125,0
13418,1,High-Value Loyalists,0,3,0,1383.3,1,28,10176.36,363.4414285714286,235.85714285714286,483,6,629,0,0.04451510333863275,0.21428571428571427,16.17863275039746,21.06906832298137,17.25,22.962962962962962,27.10305330724748,1.0,402.0,6.0,1403.53,1760.98,4.0,0.7965640926684752,1.2,0.014285714285714285,0
13420,0,Regular Mid-Value Customers,2,0,-1,0.0,0,2,159.85,79.925,50.5,8,57,20,1,0.1,28.5,7.9925,19.98125,4.0,20.0,0.0,0.0,0.0,2.0,159.85,0.0,0.0,159.85,2.0,0.2,0
13425,1,High-Value Loyalists,2,0,-1,0.0,0,5,3390.4300000000003,678.086,471.6,177,16,471,0,0.010615711252653927,3.2,7.198365180467092,19.154971751412432,35.4,117.25,70.13023598990667,1.0,449.56,2.0,1222.64,0.0,0.0,1222.64,2.0,0.016666666666666666,0
13426,3,At-Risk Inactive Customers,1,1,0,1790.8600000000001,1,17,6084.74,357.9258823529412,224.8235294117647,269,90,547,0,0.031078610603290677,5.294117647058823,11.123839122486288,22.61985130111524,15.823529411764707,33.75,24.10670722710452,0.0,0.0,0.0,0.0,919.25,3.0,0.0,0.0,0.0,0
13427,0,Regular Mid-Value Customers,0,3,0,117.74000000000001,1,5,888.79,177.75799999999998,153.2,46,28,601,0,0.008319467554076539,5.6,1.4788519134775373,19.321521739130436,9.2,150.0,90.27365802565737,1.0,250.36,1.0,250.36,214.5,1.0,1.1617633410672854,0.5,0.0,0
13434,0,Regular Mid-Value Customers,0,0,0,461.40000000000003,1,4,1205.46,301.365,156.0,30,4,559,0,0.007155635062611807,1.0,2.156457960644007,40.182,7.5,186.0,106.78483038334612,1.0,72.84,1.0,72.84,0.0,0.0,72.84,1.0,0.0,0
13435,0,Regular Mid-Value Customers,0,3,0,2721.77,1,5,1725.56,345.11199999999997,303.8,81,18,389,0,0.012853470437017995,3.6,4.435886889460154,21.30320987654321,16.2,97.0,74.30118886442307,1.0,393.14,2.0,644.4,443.72,1.0,1.4490016189962223,1.0,0.0,0
13437,1,High-Value Loyalists,0,0,0,1234.46,1,4,2173.6,543.4,172.25,120,7,91,0,0.04395604395604396,1.75,23.885714285714286,18.113333333333333,30.0,30.0,10.0,1.0,149.35,3.0,732.7,1440.9,1.0,0.5081489701088842,1.5,0.0,0
13439,3,At-Risk Inactive Customers,1,1,0,0.0,0,3,986.61,328.87,317.3333333333333,165,163,270,0,0.011111111111111112,54.333333333333336,3.6541111111111113,5.979454545454545,55.0,135.0,4.242640687119285,0.0,0.0,0.0,0.0,283.71,1.0,0.0,0.0,0.0,0
13448,3,At-Risk Inactive Customers,1,1,0,2111.4300000000003,1,11,6634.5,603.1363636363636,297.0,408,126,514,0,0.021400778210116732,11.454545454545455,12.907587548638132,16.261029411764707,37.09090909090909,51.1,56.113872319299674,0.0,0.0,0.0,0.0,593.72,1.0,0.0,0.0,0.012048192771084338,0
13450,0,Regular Mid-Value Customers,0,3,0,622.26,1,11,3497.7799999999997,317.97999999999996,327.8181818181818,119,32,478,0,0.02301255230125523,2.909090909090909,7.317531380753137,29.393109243697477,10.818181818181818,47.3,43.797640727935715,0.0,0.0,2.0,742.92,678.54,2.0,1.0932689760720486,0.6666666666666666,0.008333333333333333,0
13451,1,High-Value Loyalists,0,3,0,512.76,1,10,6577.3,657.73,484.4,927,34,502,0,0.0199203187250996,3.4,13.102191235059761,7.095253505933118,92.7,55.333333333333336,16.263455967290593,0.0,0.0,1.0,796.02,1230.29,2.0,0.6464927027751383,0.3333333333333333,0.0020964360587002098,0
13452,3,At-Risk Inactive Customers,1,1,-1,0.0,0,3,729.8,243.26666666666665,2.0,3,167,213,0,0.014084507042253521,55.666666666666664,3.426291079812206,243.26666666666665,1.0,106.5,135.0573952066306,0.0,0.0,0.0,0.0,590.0,2.0,0.0,0.0,0.0,0
13453,0,Regular Mid-Value Customers,2,0,0,0.0,0,3,781.6899999999999,260.56333333333333,113.66666666666667,40,73,236,0,0.012711864406779662,24.333333333333332,3.312245762711864,19.54225,13.333333333333334,117.5,7.7781745930520225,0.0,0.0,1.0,171.98,0.0,0.0,171.98,1.0,0.047619047619047616,0
13456,0,Regular Mid-Value Customers,2,0,-1,911.6600000000001,1,3,855.0600000000001,285.02000000000004,87.0,23,63,51,1,0.058823529411764705,21.0,16.765882352941176,37.176521739130436,7.666666666666667,25.5,7.7781745930520225,0.0,0.0,2.0,647.4000000000001,207.66,1.0,3.1026550369021377,1.0,0.08,0
13458,1,High-Value Loyalists,0,3,0,1968.15,1,12,9991.12,832.5933333333334,481.0833333333333,395,7,288,0,0.041666666666666664,0.5833333333333334,34.691388888888895,25.293974683544306,32.916666666666664,25.818181818181817,10.342322580718335,1.0,322.98,3.0,1418.34,2089.2599999999998,3.0,0.6785471663812158,0.75,0.024691358024691357,0
13461,0,Regular Mid-Value Customers,2,3,-1,560.8,1,5,3599.2,719.8399999999999,559.6,52,46,458,0,0.010917030567685589,9.2,7.858515283842794,69.21538461538461,10.4,114.25,92.35213406666175,0.0,0.0,2.0,884.2,0.0,0.0,884.2,2.0,0.07142857142857142,0
13462,3,At-Risk Inactive Customers,1,1,0,0.0,0,5,1153.85,230.76999999999998,139.4,71,160,473,0,0.010570824524312896,32.0,2.439429175475687,16.251408450704226,14.2,118.0,90.08144463021598,0.0,0.0,0.0,0.0,151.5,1.0,0.0,0.0,0.013888888888888888,0
13466,3,At-Risk Inactive Customers,1,1,0,0.0,0,5,1013.3499999999999,202.67,132.0,55,92,444,0,0.01126126126126126,18.4,2.28231981981982,18.424545454545452,11.0,110.75,92.5684431470394,0.0,0.0,0.0,0.0,307.9,1.0,0.0,0.0,0.06779661016949153,0
13468,1,High-Value Loyalists,0,3,-1,841.41,1,64,11827.33,184.80203125,79.5625,634,0,643,0,0.09953343701399689,0.0,18.39398133748056,18.655094637223975,9.90625,9.761904761904763,5.871512103187745,4.0,711.96,8.0,1147.9,1609.45,10.0,0.7127821416374306,0.7272727272727273,0.03058103975535168,0
13470,0,Regular Mid-Value Customers,2,0,-1,0.0,0,2,165.0,82.5,50.0,10,7,15,1,0.13333333333333333,3.5,11.0,16.5,5.0,15.0,0.0,2.0,165.0,2.0,165.0,0.0,0.0,165.0,2.0,0.0,0
13474,3,At-Risk Inactive Customers,1,1,0,0.0,0,3,646.59,215.53,106.0,123,144,258,0,0.011627906976744186,48.0,2.5061627906976747,5.256829268292683,41.0,129.0,110.30865786510141,0.0,0.0,0.0,0.0,226.84,1.0,0.0,0.0,0.0,0
13475,3,At-Risk Inactive Customers,1,1,0,0.0,0,4,1431.78,357.945,253.0,86,99,107,0,0.037383177570093455,24.75,13.381121495327102,16.648604651162792,21.5,35.333333333333336,9.018499505645789,0.0,0.0,0.0,0.0,1114.66,3.0,0.0,0.0,0.0,0
13476,0,Regular Mid-Value Customers,2,3,0,0.0,0,5,2061.4700000000003,412.29400000000004,142.6,106,86,466,0,0.01072961373390558,17.2,4.423755364806867,19.447830188679248,21.2,116.0,33.71448748930742,0.0,0.0,1.0,510.87,0.0,0.0,510.87,1.0,0.027522935779816515,0
13477,0,Regular Mid-Value Customers,0,3,0,555.03,1,9,2264.14,251.5711111111111,188.44444444444446,127,46,545,0,0.01651376146788991,5.111111111111111,4.154385321100917,17.82787401574803,14.11111111111111,67.875,50.00696380076907,0.0,0.0,2.0,383.52,330.63,1.0,1.1564695594487833,1.0,0.015503875968992248,0
13479,3,At-Risk Inactive Customers,1,1,0,0.0,0,4,851.37,212.8425,179.0,53,108,276,0,0.014492753623188406,27.0,3.084673913043478,16.063584905660377,13.25,91.33333333333333,108.92352056986283,0.0,0.0,0.0,0.0,300.95,2.0,0.0,0.0,0.08620689655172414,0
13481,1,High-Value Loyalists,0,3,0,443.23,1,10,3387.61,338.761,177.4,197,16,627,0,0.01594896331738437,1.6,5.402886762360446,17.195989847715737,19.7,69.11111111111111,47.03308528165159,2.0,382.34,2.0,382.34,978.99,2.0,0.3901468382330432,0.6666666666666666,0.010050251256281407,0
13482,3,At-Risk Inactive Customers,1,1,0,0.0,0,2,336.09,168.045,93.5,20,140,395,0,0.005063291139240506,70.0,0.8508607594936708,16.804499999999997,10.0,395.0,0.0,0.0,0.0,0.0,0.0,184.64,1.0,0.0,0.0,0.0,0
13484,3,At-Risk Inactive Customers,1,1,0,0.0,0,3,790.72,263.5733333333333,74.66666666666667,39,149,398,0,0.007537688442211055,49.666666666666664,1.9867336683417085,20.274871794871796,13.0,199.0,80.61017305526642,0.0,0.0,0.0,0.0,313.8,1.0,0.0,0.0,0.025,0
13485,3,At-Risk Inactive Customers,1,1,0,0.0,0,11,3015.2200000000003,274.1109090909091,163.36363636363637,157,141,503,0,0.02186878727634195,12.818181818181818,5.994473161033798,19.20522292993631,14.272727272727273,49.9,54.222688977954604,0.0,0.0,0.0,0.0,454.24,1.0,0.0,0.0,0.024691358024691357,0
13486,0,Regular Mid-Value Customers,2,0,-1,302.8,1,2,819.6099999999999,409.80499999999995,264.5,52,36,26,1,0.07692307692307693,18.0,31.523461538461536,15.761730769230768,26.0,26.0,0.0,0.0,0.0,2.0,819.61,0.0,0.0,819.61,2.0,0.0,0
13487,3,At-Risk Inactive Customers,1,1,0,166.6,1,4,680.27,170.0675,77.5,39,121,521,0,0.007677543186180422,30.25,1.305700575815739,17.44282051282051,9.75,173.66666666666666,48.29423706130301,0.0,0.0,0.0,0.0,215.65,1.0,0.0,0.0,0.0,0
13488,1,High-Value Loyalists,0,3,0,2371.93,1,19,11834.03,622.8436842105264,320.4736842105263,563,28,563,0,0.03374777975133215,1.4736842105263157,21.019591474245118,21.019591474245118,29.63157894736842,30.944444444444443,30.14371892865366,1.0,642.36,3.0,1065.95,2134.67,3.0,0.49911737300238335,0.75,0.012280701754385965,0
13489,0,Regular Mid-Value Customers,2,3,-1,0.0,0,4,449.52,112.38,140.0,14,13,189,0,0.021164021164021163,3.25,2.3784126984126983,32.10857142857143,3.5,62.666666666666664,63.67364708679199,1.0,162.48,2.0,213.84,0.0,0.0,213.84,2.0,0.0,0
13491,0,Regular Mid-Value Customers,0,3,0,127.37,1,26,4340.29,166.93423076923077,86.84615384615384,253,55,585,0,0.044444444444444446,2.1153846153846154,7.419299145299145,17.155296442687746,9.73076923076923,22.92,18.432127748399893,0.0,0.0,1.0,56.82,227.72,2.0,0.24842602308499476,0.3333333333333333,0.0,0
13492,0,Regular Mid-Value Customers,2,0,0,0.0,0,3,1269.8400000000001,423.28000000000003,136.0,50,44,78,0,0.038461538461538464,14.666666666666666,16.28,25.396800000000002,16.666666666666668,38.5,19.091883092036785,0.0,0.0,2.0,954.54,315.3,1.0,3.017831172937085,1.0,0.0,0
13495,3,At-Risk Inactive Customers,1,1,0,972.44,1,8,3890.87,486.35875,265.125,113,140,500,0,0.016,17.5,7.78174,34.43247787610619,14.125,71.0,74.20691791650336,0.0,0.0,0.0,0.0,207.0,1.0,0.0,0.0,0.06611570247933884,0
13499,3,At-Risk Inactive Customers,2,1,-1,695.3199999999999,1,2,463.79,231.895,132.5,21,133,44,1,0.045454545454545456,66.5,10.540681818181818,22.085238095238097,10.5,44.0,0.0,0.0,0.0,0.0,0.0,463.79,2.0,0.0,0.0,0.08695652173913043,0
13500,0,Regular Mid-Value Customers,2,0,0,840.37,1,2,625.93,312.965,178.5,40,30,278,0,0.007194244604316547,15.0,2.251546762589928,15.648249999999999,20.0,278.0,0.0,0.0,0.0,1.0,326.4,0.0,0.0,326.4,1.0,0.0,0
13505,0,Regular Mid-Value Customers,2,0,0,1490.51,1,3,2143.12,714.3733333333333,416.6666666666667,120,74,66,0,0.045454545454545456,24.666666666666668,32.47151515151515,17.859333333333332,40.0,32.5,10.606601717798213,0.0,0.0,1.0,547.03,1596.09,2.0,0.34251670225222125,0.3333333333333333,0.06818181818181818,0
13507,1,High-Value Loyalists,2,0,-1,456.37,1,3,2022.79,674.2633333333333,404.0,128,6,47,1,0.06382978723404255,2.0,43.03808510638298,15.803046875,42.666666666666664,23.5,20.506096654409877,2.0,780.41,3.0,2022.79,0.0,0.0,2022.79,3.0,0.0,0
13508,3,At-Risk Inactive Customers,1,1,0,0.0,0,2,287.04999999999995,143.52499999999998,90.0,28,151,399,0,0.005012531328320802,75.5,0.719423558897243,10.251785714285713,14.0,399.0,0.0,0.0,0.0,0.0,0.0,110.97,1.0,0.0,0.0,0.0,0
13509,0,Regular Mid-Value Customers,0,3,0,274.7,1,5,825.02,165.004,181.2,35,7,407,0,0.012285012285012284,1.4,2.0270761670761672,23.572,7.0,101.5,104.37272951622309,1.0,40.0,1.0,40.0,313.5,1.0,0.1271860095389507,0.5,0.0,0
13510,1,High-Value Loyalists,0,3,0,551.89,1,9,3664.54,407.1711111111111,266.77777777777777,235,3,623,0,0.014446227929373997,0.3333333333333333,5.882086677367576,15.593787234042553,26.11111111111111,77.375,58.443959727001975,1.0,312.49,1.0,312.49,585.3199999999999,1.0,0.5329683449310957,0.5,0.05241935483870968,0
13512,3,At-Risk Inactive Customers,1,1,0,0.0,0,4,713.39,178.3475,104.75,39,168,322,0,0.012422360248447204,42.0,2.215496894409938,18.292051282051283,9.75,107.0,17.05872210923198,0.0,0.0,0.0,0.0,251.21,1.0,0.0,0.0,0.0,0
13513,0,Regular Mid-Value Customers,2,0,0,0.0,0,3,824.59,274.86333333333334,121.33333333333333,40,34,528,0,0.005681818181818182,11.333333333333334,1.5617234848484849,20.61475,13.333333333333334,263.5,71.4177848998413,0.0,0.0,1.0,205.1,0.0,0.0,205.1,1.0,0.047619047619047616,0
13515,0,Regular Mid-Value Customers,0,3,0,367.16,1,5,898.66,179.732,122.2,52,25,527,0,0.009487666034155597,5.0,1.7052371916508537,17.281923076923075,10.4,131.25,82.09902557278009,1.0,188.39999999999998,2.0,320.56,203.4,1.0,1.5682974559686889,1.0,0.0,0
13516,3,At-Risk Inactive Customers,1,1,0,1243.41,1,2,441.85,220.925,92.5,24,146,179,0,0.0111731843575419,73.0,2.468435754189944,18.410416666666666,12.0,179.0,0.0,0.0,0.0,0.0,0.0,146.0,1.0,0.0,0.0,0.0,0
13517,0,Regular Mid-Value Customers,2,0,-1,516.24,1,2,1612.1799999999998,806.0899999999999,490.5,108,14,73,0,0.0273972602739726,7.0,22.084657534246574,14.92759259259259,54.0,73.0,0.0,1.0,510.32,2.0,1612.18,0.0,0.0,1612.18,2.0,0.01818181818181818,0
13520,0,Regular Mid-Value Customers,0,3,0,596.37,1,10,4849.63,484.963,281.5,168,45,585,0,0.017094017094017096,4.5,8.289965811965812,28.866845238095237,16.8,64.66666666666667,28.561337503695444,0.0,0.0,1.0,656.0,943.46,2.0,0.694576795205726,0.3333333333333333,0.03783783783783784,0
13523,3,At-Risk Inactive Customers,1,1,0,1595.64,1,4,2938.9300000000003,734.7325000000001,266.25,131,107,202,0,0.019801980198019802,26.75,14.549158415841585,22.434580152671757,32.75,67.0,87.50428560933459,0.0,0.0,0.0,0.0,1802.29,2.0,0.0,0.0,0.03676470588235294,0
13524,0,Regular Mid-Value Customers,0,0,0,271.32,1,3,408.86000000000007,136.2866666666667,62.333333333333336,18,9,118,0,0.025423728813559324,3.0,3.4649152542372885,22.71444444444445,6.0,58.5,17.67766952966369,1.0,161.16000000000003,2.0,249.66000000000003,159.20000000000002,1.0,1.5584269662921348,1.0,0.0,0
13525,2,New / One-Time Customers,3,2,1,345.9,1,1,282.88,282.88,208.0,2,156,1,1,1.0,156.0,282.88,141.44,2.0,,0.0,0.0,0.0,0.0,0.0,282.88,1.0,0.0,0.0,0.0,1
13527,1,High-Value Loyalists,0,3,0,879.84,1,9,3661.45,406.8277777777778,260.1111111111111,345,13,582,0,0.015463917525773196,1.4444444444444444,6.29115120274914,10.612898550724637,38.333333333333336,72.375,42.46658350145105,2.0,776.88,2.0,776.88,475.19,1.0,1.6314496314496314,1.0,0.0028089887640449437,0
13529,2,New / One-Time Customers,3,2,1,126.66000000000001,1,1,181.1,181.1,30.0,7,112,1,1,1.0,112.0,181.1,25.87142857142857,7.0,,0.0,0.0,0.0,0.0,0.0,181.1,1.0,0.0,0.0,0.0,1
13531,3,At-Risk Inactive Customers,1,1,0,0.0,0,6,1433.07,238.845,82.83333333333333,75,113,531,0,0.011299435028248588,18.833333333333332,2.698813559322034,19.107599999999998,12.5,106.0,63.58852097666685,0.0,0.0,0.0,0.0,178.35,1.0,0.0,0.0,0.0,0
13533,3,At-Risk Inactive Customers,1,1,0,0.0,0,3,269.09,89.69666666666666,67.33333333333333,73,90,84,0,0.03571428571428571,30.0,3.2034523809523807,3.6861643835616436,24.333333333333332,42.0,59.39696961966999,0.0,0.0,0.0,0.0,269.09,3.0,0.0,0.0,0.0,0
13534,1,High-Value Loyalists,0,3,0,1498.55,1,31,6222.35,200.72096774193548,101.61290322580645,330,15,412,0,0.07524271844660194,0.4838709677419355,15.102791262135923,18.85560606060606,10.64516129032258,13.333333333333334,11.751253295839916,1.0,338.2,4.0,1418.45,1923.33,9.0,0.7371136967152204,0.4,0.15167095115681234,0
13538,1,High-Value Loyalists,0,3,0,290.1,1,11,2813.03,255.73000000000002,83.72727272727273,133,2,581,0,0.0189328743545611,0.18181818181818182,4.841703958691911,21.1506015037594,12.090909090909092,57.6,61.85682392967381,2.0,275.85,3.0,371.25,115.2,1.0,3.194922547332186,1.5,0.0,0
13539,3,At-Risk Inactive Customers,1,1,0,315.69,1,6,1253.67,208.94500000000002,103.5,70,148,350,0,0.017142857142857144,24.666666666666668,3.581914285714286,17.90957142857143,11.666666666666666,69.4,44.83079298874826,0.0,0.0,0.0,0.0,151.55,1.0,0.0,0.0,0.027777777777777776,0
13544,3,At-Risk Inactive Customers,1,1,0,163.05,1,5,627.15,125.42999999999999,56.4,198,148,404,0,0.012376237623762377,29.6,1.5523514851485147,3.1674242424242425,39.6,100.75,75.53972464869064,0.0,0.0,0.0,0.0,113.01,1.0,0.0,0.0,0.0049261083743842365,0
13546,3,At-Risk Inactive Customers,1,1,0,438.83,1,3,647.41,215.8033333333333,112.33333333333333,80,108,223,0,0.013452914798206279,36.0,2.903183856502242,8.092625,26.666666666666668,111.5,98.2878425849301,0.0,0.0,0.0,0.0,182.26,1.0,0.0,0.0,0.0,0
13548,0,Regular Mid-Value Customers,0,0,0,0.0,0,3,901.4399999999999,300.47999999999996,186.0,181,4,375,0,0.008,1.3333333333333333,2.4038399999999998,4.980331491712707,60.333333333333336,187.0,56.568542494923804,1.0,397.15,1.0,397.15,281.01,1.0,1.4082833942058792,0.5,0.0,0
13549,0,Regular Mid-Value Customers,2,3,0,156.15,1,6,849.65,141.60833333333332,84.5,51,50,245,0,0.024489795918367346,8.333333333333334,3.4679591836734693,16.659803921568628,8.5,48.6,56.36310850192704,0.0,0.0,2.0,249.5,512.55,3.0,0.48583390127543574,0.5,0.019230769230769232,0
13552,1,High-Value Loyalists,0,3,0,977.1600000000001,1,19,5971.76,314.30315789473684,117.73684210526316,173,31,534,0,0.035580524344569285,1.631578947368421,11.183071161048689,34.51884393063584,9.105263157894736,29.333333333333332,32.550413388537876,0.0,0.0,4.0,901.62,1547.59,4.0,0.5822199549267398,0.8,0.08900523560209424,0
13555,3,At-Risk Inactive Customers,1,1,0,2508.83,1,11,6383.01,580.2736363636363,272.1818181818182,305,109,487,0,0.022587268993839837,9.909090909090908,13.106796714579056,20.927901639344263,27.727272727272727,48.5,53.37342243310075,0.0,0.0,0.0,0.0,1590.05,2.0,0.0,0.0,0.018575851393188854,0
13561,3,At-Risk Inactive Customers,1,1,0,0.0,0,11,1803.4,163.94545454545457,102.27272727272727,226,123,433,0,0.025404157043879907,11.181818181818182,4.1648960739030025,7.979646017699116,20.545454545454547,43.0,52.21110992882645,0.0,0.0,0.0,0.0,141.85999999999999,1.0,0.0,0.0,0.0,0
13562,0,Regular Mid-Value Customers,0,3,0,589.6,1,7,4248.58,606.9399999999999,196.14285714285714,167,49,552,0,0.012681159420289856,7.0,7.696702898550725,25.440598802395208,23.857142857142858,91.66666666666667,66.32847553401682,0.0,0.0,1.0,606.46,603.27,1.0,1.003624207721714,0.5,0.0,0
13563,2,New / One-Time Customers,3,2,3,466.65,1,1,310.88,310.88,146.0,39,48,1,1,1.0,48.0,310.88,7.971282051282051,39.0,,0.0,0.0,0.0,1.0,310.88,0.0,0.0,310.88,1.0,0.0,1
13564,1,High-Value Loyalists,0,3,0,0.0,0,37,16498.97,445.91810810810813,239.94594594594594,1173,52,593,0,0.06239460370994941,1.4054054054054055,27.822883642495785,14.065618073316283,31.7027027027027,16.055555555555557,34.42336784755748,0.0,0.0,1.0,550.64,0.0,0.0,550.64,1.0,0.03769045709703288,0
13568,2,New / One-Time Customers,3,2,3,0.0,0,1,187.05,187.05,66.0,41,81,1,1,1.0,81.0,187.05,4.56219512195122,41.0,,0.0,0.0,0.0,1.0,187.05,0.0,0.0,187.05,1.0,0.0,1
13570,2,New / One-Time Customers,3,2,1,0.0,0,1,239.49,239.49,161.0,27,151,1,1,1.0,151.0,239.49,8.870000000000001,27.0,,0.0,0.0,0.0,0.0,0.0,239.49,1.0,0.0,0.0,0.0,1
13571,1,High-Value Loyalists,0,3,0,1005.11,1,21,3532.15,168.19761904761904,108.80952380952381,498,0,638,0,0.032915360501567396,0.0,5.53628526645768,7.092670682730924,23.714285714285715,31.4,27.855642913156093,1.0,282.68,3.0,576.52,507.31,4.0,1.1341897660876237,0.6,0.0,0
13572,2,New / One-Time Customers,3,2,1,0.0,0,1,1384.25,1384.25,534.0,32,113,1,1,1.0,113.0,1384.25,43.2578125,32.0,,0.0,0.0,0.0,0.0,0.0,1384.25,1.0,0.0,0.0,0.0,1
13573,3,At-Risk Inactive Customers,1,1,0,258.48,1,5,646.04,129.208,71.0,58,161,383,0,0.013054830287206266,32.2,1.686788511749347,11.138620689655172,11.6,95.25,79.71773119367276,0.0,0.0,0.0,0.0,31.770000000000003,1.0,0.0,0.0,0.0,0
13575,0,Regular Mid-Value Customers,2,0,-1,513.32,1,2,218.75,109.375,56.5,13,41,42,1,0.047619047619047616,20.5,5.208333333333333,16.826923076923077,6.5,42.0,0.0,0.0,0.0,2.0,218.75,0.0,0.0,218.75,2.0,0.0,0
13576,1,High-Value Loyalists,0,3,0,1876.4,1,23,9326.19,405.48652173913047,159.6086956521739,212,4,634,0,0.03627760252365931,0.17391304347826086,14.710078864353314,43.99146226415095,9.217391304347826,28.363636363636363,12.811993839648304,2.0,655.77,5.0,1704.93,1448.97,4.0,1.175838120788706,1.0,0.04932735426008968,0
13577,1,High-Value Loyalists,0,3,0,493.8,1,10,2990.48,299.048,146.6,151,0,632,0,0.015822784810126583,0.0,4.731772151898734,19.80450331125828,15.1,69.88888888888889,50.68886575088371,1.0,371.7,2.0,837.0500000000001,356.75,1.0,2.3397624039133476,1.0,0.02564102564102564,0
13583,0,Regular Mid-Value Customers,1,0,-1,0.0,0,2,1445.031,722.5155,548.5,96,63,523,0,0.0038240917782026767,31.5,2.762965583173996,15.052406249999999,48.0,523.0,0.0,0.0,0.0,1.0,781.03,0.0,0.0,781.03,1.0,0.0,0
13588,1,High-Value Loyalists,0,3,0,1058.23,1,4,1420.72,355.18,412.0,104,7,155,0,0.025806451612903226,1.75,9.165935483870967,13.660769230769231,26.0,51.333333333333336,57.76965754903982,2.0,816.42,3.0,1307.42,113.30000000000001,1.0,11.438495188101486,1.5,0.018867924528301886,0
13589,0,Regular Mid-Value Customers,2,3,0,232.65,1,5,888.0899999999999,177.618,41.4,40,87,554,0,0.009025270758122744,17.4,1.6030505415162453,22.20225,8.0,138.0,97.52606489207557,0.0,0.0,1.0,147.0,0.0,0.0,147.0,1.0,0.0,0
13590,0,Regular Mid-Value Customers,0,3,0,865.54,1,16,5470.5,341.90625,270.1875,367,58,587,0,0.027257240204429302,3.625,9.319420783645656,14.90599455040872,22.9375,38.8,29.314062934269035,0.0,0.0,1.0,204.35,602.97,2.0,0.33834461976588237,0.3333333333333333,0.013333333333333334,0
13591,3,At-Risk Inactive Customers,1,1,0,340.9,1,6,1753.04,292.17333333333335,104.66666666666667,81,112,520,0,0.011538461538461539,18.666666666666668,3.371230769230769,21.642469135802468,13.5,103.8,62.021770371378466,0.0,0.0,0.0,0.0,776.23,2.0,0.0,0.0,0.012195121951219513,0
13592,3,At-Risk Inactive Customers,2,1,-1,42.45,1,3,205.51,68.50333333333333,23.666666666666668,13,113,58,1,0.05172413793103448,37.666666666666664,3.5432758620689655,15.808461538461538,4.333333333333333,29.0,31.11269837220809,0.0,0.0,0.0,0.0,205.51,3.0,0.0,0.0,0.0,0
13593,1,High-Value Loyalists,0,3,0,0.0,0,14,5493.29,392.3778571428571,155.0,406,16,538,0,0.026022304832713755,1.1428571428571428,10.21057620817844,13.53027093596059,29.0,41.07692307692308,29.454658766940806,1.0,645.83,2.0,1014.13,437.90000000000003,2.0,2.310617452722716,0.6666666666666666,0.004878048780487805,0
13599,0,Regular Mid-Value Customers,0,3,0,2720.62,1,20,6974.96,348.748,224.3,232,64,581,0,0.03442340791738382,3.2,12.005094664371773,30.06448275862069,11.6,30.31578947368421,30.47959724066603,0.0,0.0,1.0,308.18,703.11,3.0,0.43768729317862265,0.25,0.1076923076923077,0
13601,3,At-Risk Inactive Customers,1,1,0,320.12,1,3,839.87,279.95666666666665,228.0,127,119,335,0,0.008955223880597015,39.666666666666664,2.5070746268656716,6.613149606299213,42.333333333333336,167.5,19.091883092036785,0.0,0.0,0.0,0.0,373.2,1.0,0.0,0.0,0.0,0
13606,3,At-Risk Inactive Customers,1,1,0,30.119999999999997,1,2,246.63,123.315,120.0,37,151,68,0,0.029411764705882353,75.5,3.6269117647058824,6.665675675675676,18.5,68.0,0.0,0.0,0.0,0.0,0.0,176.60999999999999,1.0,0.0,0.0,0.0,0
13610,1,High-Value Loyalists,0,3,0,317.57,1,12,1786.14,148.845,62.083333333333336,340,18,593,0,0.02023608768971332,1.5,3.0120404721753795,5.253352941176471,28.333333333333332,53.27272727272727,22.503737063389753,1.0,127.0,2.0,300.39,230.25,2.0,1.2989837837837837,0.6666666666666666,0.005747126436781609,0
13611,0,Regular Mid-Value Customers,2,3,0,517.68,1,9,2780.25,308.9166666666667,183.77777777777777,185,78,566,0,0.015901060070671377,8.666666666666666,4.9121024734982335,15.028378378378378,20.555555555555557,70.375,60.28488912773132,0.0,0.0,1.0,333.57,0.0,0.0,333.57,1.0,0.03626943005181347,0
